ID	Gene Name	Species	KEGG_PATHWAY
TFDP2	transcription factor Dp-2(TFDP2)	Homo sapiens	hsa04110:Cell cycle,
TOB1	transducer of ERBB2, 1(TOB1)	Homo sapiens	hsa03018:RNA degradation,
TBL1XR1	transducin beta like 1 X-linked receptor 1(TBL1XR1)	Homo sapiens	hsa04310:Wnt signaling pathway,
TBL1X	transducin beta like 1X-linked(TBL1X)	Homo sapiens	hsa04310:Wnt signaling pathway,
TGFBR2	transforming growth factor beta receptor 2(TGFBR2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,hsa04380:Osteoclast differentiation,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa05142:Chagas disease (American trypanosomiasis),hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05220:Chronic myeloid leukemia,
TGM2	transglutaminase 2(TGM2)	Homo sapiens	hsa05016:Huntington's disease,
TRIB3	tribbles pseudokinase 3(TRIB3)	Homo sapiens	hsa04931:Insulin resistance,
TGS1	trimethylguanosine synthase 1(TGS1)	Homo sapiens	hsa03013:RNA transport,
TRIM21	tripartite motif containing 21(TRIM21)	Homo sapiens	hsa05322:Systemic lupus erythematosus,
TRIM71	tripartite motif containing 71(TRIM71)	Homo sapiens	hsa05206:MicroRNAs in cancer,
TUBB2A	tubulin beta 2A class IIa(TUBB2A)	Homo sapiens	hsa04145:Phagosome,hsa04540:Gap junction,hsa05130:Pathogenic Escherichia coli infection,
TNFSF8	tumor necrosis factor superfamily member 8(TNFSF8)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,
TP53I3	tumor protein p53 inducible protein 3(TP53I3)	Homo sapiens	hsa04115:p53 signaling pathway,
TP53	tumor protein p53(TP53)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04310:Wnt signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05014:Amyotrophic lateral sclerosis (ALS),hsa05016:Huntington's disease,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05213:Endometrial cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05217:Basal cell carcinoma,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,hsa05230:Central carbon metabolism in cancer,
TP63	tumor protein p63(TP63)	Homo sapiens	hsa05206:MicroRNAs in cancer,
TP73	tumor protein p73(TP73)	Homo sapiens	hsa04115:p53 signaling pathway,hsa04390:Hippo signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05162:Measles,
TWIST1	twist family bHLH transcription factor 1(TWIST1)	Homo sapiens	hsa05205:Proteoglycans in cancer,
UBE2D1	ubiquitin conjugating enzyme E2 D1(UBE2D1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
UBE2D2	ubiquitin conjugating enzyme E2 D2(UBE2D2)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
UBE2D3	ubiquitin conjugating enzyme E2 D3(UBE2D3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
UBE2E1	ubiquitin conjugating enzyme E2 E1(UBE2E1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
UBE2E2	ubiquitin conjugating enzyme E2 E2(UBE2E2)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
UBE2E3	ubiquitin conjugating enzyme E2 E3(UBE2E3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
UBE2G1	ubiquitin conjugating enzyme E2 G1(UBE2G1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,hsa05012:Parkinson's disease,
UBE2I	ubiquitin conjugating enzyme E2 I(UBE2I)	Homo sapiens	hsa03013:RNA transport,hsa04064:NF-kappa B signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa05206:MicroRNAs in cancer,
UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked(UTY)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
ULK1	unc-51 like autophagy activating kinase 1(ULK1)	Homo sapiens	hsa04140:Regulation of autophagy,hsa04150:mTOR signaling pathway,
USE1	unconventional SNARE in the ER 1(USE1)	Homo sapiens	hsa04130:SNARE interactions in vesicular transport,
MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog(MYCN)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
VIM	vimentin(VIM)	Homo sapiens	hsa05169:Epstein-Barr virus infection,hsa05206:MicroRNAs in cancer,
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor(VDR)	Homo sapiens	hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa04978:Mineral absorption,hsa05152:Tuberculosis,
ZEB1	zinc finger E-box binding homeobox 1(ZEB1)	Homo sapiens	hsa05206:MicroRNAs in cancer,
ZEB2	zinc finger E-box binding homeobox 2(ZEB2)	Homo sapiens	hsa05206:MicroRNAs in cancer,
ZFYVE16	zinc finger FYVE-type containing 16(ZFYVE16)	Homo sapiens	hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,
ZFYVE9	zinc finger FYVE-type containing 9(ZFYVE9)	Homo sapiens	hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,
ZBTB16	zinc finger and BTB domain containing 16(ZBTB16)	Homo sapiens	hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05221:Acute myeloid leukemia,
ZBTB17	zinc finger and BTB domain containing 17(ZBTB17)	Homo sapiens	hsa04110:Cell cycle,hsa05202:Transcriptional misregulation in cancer,
ZFHX3	zinc finger homeobox 3(ZFHX3)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
ZFPM2	zinc finger protein, FOG family member 2(ZFPM2)	Homo sapiens	hsa05206:MicroRNAs in cancer,
ZYX	zyxin(ZYX)	Homo sapiens	hsa04510:Focal adhesion,
