ID	Gene Name	Species	KEGG_PATHWAY
PLCB1	phospholipase C beta 1(PLCB1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04062:Chemokine signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04071:Sphingolipid signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04270:Vascular smooth muscle contraction,hsa04310:Wnt signaling pathway,hsa04540:Gap junction,hsa04611:Platelet activation,hsa04713:Circadian entrainment,hsa04720:Long-term potentiation,hsa04723:Retrograde endocannabinoid signaling,hsa04724:Glutamatergic synapse,hsa04725:Cholinergic synapse,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa04730:Long-term depression,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04911:Insulin secretion,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa04972:Pancreatic secretion,hsa05010:Alzheimer's disease,hsa05016:Huntington's disease,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,
PLCB2	phospholipase C beta 2(PLCB2)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04062:Chemokine signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04071:Sphingolipid signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04270:Vascular smooth muscle contraction,hsa04310:Wnt signaling pathway,hsa04540:Gap junction,hsa04611:Platelet activation,hsa04713:Circadian entrainment,hsa04720:Long-term potentiation,hsa04723:Retrograde endocannabinoid signaling,hsa04724:Glutamatergic synapse,hsa04725:Cholinergic synapse,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa04730:Long-term depression,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04911:Insulin secretion,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa04972:Pancreatic secretion,hsa05010:Alzheimer's disease,hsa05016:Huntington's disease,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,
PLCB3	phospholipase C beta 3(PLCB3)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04062:Chemokine signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04071:Sphingolipid signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04270:Vascular smooth muscle contraction,hsa04310:Wnt signaling pathway,hsa04540:Gap junction,hsa04611:Platelet activation,hsa04713:Circadian entrainment,hsa04720:Long-term potentiation,hsa04723:Retrograde endocannabinoid signaling,hsa04724:Glutamatergic synapse,hsa04725:Cholinergic synapse,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa04730:Long-term depression,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04911:Insulin secretion,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa04972:Pancreatic secretion,hsa05010:Alzheimer's disease,hsa05016:Huntington's disease,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,
PLCB4	phospholipase C beta 4(PLCB4)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04062:Chemokine signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04071:Sphingolipid signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04270:Vascular smooth muscle contraction,hsa04310:Wnt signaling pathway,hsa04540:Gap junction,hsa04611:Platelet activation,hsa04713:Circadian entrainment,hsa04720:Long-term potentiation,hsa04723:Retrograde endocannabinoid signaling,hsa04724:Glutamatergic synapse,hsa04725:Cholinergic synapse,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa04730:Long-term depression,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04911:Insulin secretion,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa04972:Pancreatic secretion,hsa05010:Alzheimer's disease,hsa05016:Huntington's disease,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,
PLCD1	phospholipase C delta 1(PLCD1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04020:Calcium signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04919:Thyroid hormone signaling pathway,
PLCD3	phospholipase C delta 3(PLCD3)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04020:Calcium signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04919:Thyroid hormone signaling pathway,
PLCD4	phospholipase C delta 4(PLCD4)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04020:Calcium signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04919:Thyroid hormone signaling pathway,
PLCE1	phospholipase C epsilon 1(PLCE1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04024:cAMP signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04919:Thyroid hormone signaling pathway,hsa05205:Proteoglycans in cancer,
PLCG1	phospholipase C gamma 1(PLCG1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04012:ErbB signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04370:VEGF signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa04670:Leukocyte transendothelial migration,hsa04722:Neurotrophin signaling pathway,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04919:Thyroid hormone signaling pathway,hsa05110:Vibrio cholerae infection,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05223:Non-small cell lung cancer,hsa05231:Choline metabolism in cancer,
PLCG2	phospholipase C gamma 2(PLCG2)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04012:ErbB signaling pathway,hsa04014:Ras signaling pathway,hsa04020:Calcium signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04370:VEGF signaling pathway,hsa04380:Osteoclast differentiation,hsa04611:Platelet activation,hsa04650:Natural killer cell mediated cytotoxicity,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa04670:Leukocyte transendothelial migration,hsa04722:Neurotrophin signaling pathway,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04919:Thyroid hormone signaling pathway,hsa05110:Vibrio cholerae infection,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05223:Non-small cell lung cancer,
PLCZ1	phospholipase C zeta 1(PLCZ1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04020:Calcium signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04114:Oocyte meiosis,hsa04919:Thyroid hormone signaling pathway,
PLD1	phospholipase D1(PLD1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,hsa04014:Ras signaling pathway,hsa04024:cAMP signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04144:Endocytosis,hsa04666:Fc gamma R-mediated phagocytosis,hsa04724:Glutamatergic synapse,hsa04912:GnRH signaling pathway,hsa05231:Choline metabolism in cancer,
PLD2	phospholipase D2(PLD2)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,hsa04014:Ras signaling pathway,hsa04024:cAMP signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04144:Endocytosis,hsa04666:Fc gamma R-mediated phagocytosis,hsa04724:Glutamatergic synapse,hsa04912:GnRH signaling pathway,hsa05231:Choline metabolism in cancer,
PMVK	phosphomevalonate kinase(PMVK)	Homo sapiens	hsa00900:Terpenoid backbone biosynthesis,hsa01100:Metabolic pathways,hsa04146:Peroxisome,
PGF	placental growth factor(PGF)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa05200:Pathways in cancer,
PDGFC	platelet derived growth factor C(PDGFC)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04540:Gap junction,hsa04810:Regulation of actin cytoskeleton,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05231:Choline metabolism in cancer,
PDGFD	platelet derived growth factor D(PDGFD)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04540:Gap junction,hsa04810:Regulation of actin cytoskeleton,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05231:Choline metabolism in cancer,
PDGFRA	platelet derived growth factor receptor alpha(PDGFRA)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04540:Gap junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
PDGFRB	platelet derived growth factor receptor beta(PDGFRB)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04540:Gap junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
PDGFB	platelet derived growth factor subunit B(PDGFB)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04540:Gap junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05206:MicroRNAs in cancer,hsa05211:Renal cell carcinoma,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05231:Choline metabolism in cancer,
PRLR	prolactin receptor(PRLR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
PRL	prolactin(PRL)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon(PPP2R5E)	Homo sapiens	hsa03015:mRNA surveillance pathway,hsa04071:Sphingolipid signaling pathway,hsa04114:Oocyte meiosis,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04728:Dopaminergic synapse,
PTPN1	protein tyrosine phosphatase, non-receptor type 1(PTPN1)	Homo sapiens	hsa04520:Adherens junction,hsa04910:Insulin signaling pathway,hsa04931:Insulin resistance,
PTPN6	protein tyrosine phosphatase, non-receptor type 6(PTPN6)	Homo sapiens	hsa04520:Adherens junction,hsa04630:Jak-STAT signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa05140:Leishmaniasis,hsa05205:Proteoglycans in cancer,
PTPRC	protein tyrosine phosphatase, receptor type C(PTPRC)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04660:T cell receptor signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa05340:Primary immunodeficiency,
PTPRJ	protein tyrosine phosphatase, receptor type J(PTPRJ)	Homo sapiens	hsa04520:Adherens junction,
RHOG	ras homolog family member G(RHOG)	Homo sapiens	hsa05100:Bacterial invasion of epithelial cells,hsa05131:Shigellosis,hsa05132:Salmonella infection,
RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)(RAC2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04024:cAMP signaling pathway,hsa04062:Chemokine signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04310:Wnt signaling pathway,hsa04360:Axon guidance,hsa04370:VEGF signaling pathway,hsa04510:Focal adhesion,hsa04520:Adherens junction,hsa04650:Natural killer cell mediated cytotoxicity,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05231:Choline metabolism in cancer,hsa05416:Viral myocarditis,
RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)(RAC3)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04024:cAMP signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04310:Wnt signaling pathway,hsa04360:Axon guidance,hsa04370:VEGF signaling pathway,hsa04510:Focal adhesion,hsa04520:Adherens junction,hsa04650:Natural killer cell mediated cytotoxicity,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05231:Choline metabolism in cancer,hsa05416:Viral myocarditis,
RRAS2	related RAS viral (r-ras) oncogene homolog 2(RRAS2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04024:cAMP signaling pathway,hsa04530:Tight junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05205:Proteoglycans in cancer,
RRAS	related RAS viral (r-ras) oncogene homolog(RRAS)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04024:cAMP signaling pathway,hsa04530:Tight junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05205:Proteoglycans in cancer,
RXFP1	relaxin/insulin like family peptide receptor 1(RXFP1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
RXFP2	relaxin/insulin like family peptide receptor 2(RXFP2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
RET	ret proto-oncogene(RET)	Homo sapiens	hsa04144:Endocytosis,hsa05200:Pathways in cancer,hsa05216:Thyroid cancer,hsa05230:Central carbon metabolism in cancer,
SEMA3A	semaphorin 3A(SEMA3A)	Homo sapiens	hsa04360:Axon guidance,
SEMA3B	semaphorin 3B(SEMA3B)	Homo sapiens	hsa04360:Axon guidance,
SEMA3C	semaphorin 3C(SEMA3C)	Homo sapiens	hsa04360:Axon guidance,
SEMA3F	semaphorin 3F(SEMA3F)	Homo sapiens	hsa04360:Axon guidance,
SEMA4D	semaphorin 4D(SEMA4D)	Homo sapiens	hsa04360:Axon guidance,
STAT1	signal transducer and activator of transcription 1(STAT1)	Homo sapiens	hsa04062:Chemokine signaling pathway,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05140:Leishmaniasis,hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05200:Pathways in cancer,hsa05212:Pancreatic cancer,hsa05321:Inflammatory bowel disease (IBD),
STAT2	signal transducer and activator of transcription 2(STAT2)	Homo sapiens	hsa04062:Chemokine signaling pathway,hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
STAT3	signal transducer and activator of transcription 3(STAT3)	Homo sapiens	hsa04062:Chemokine signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04931:Insulin resistance,hsa05145:Toxoplasmosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05221:Acute myeloid leukemia,hsa05321:Inflammatory bowel disease (IBD),
STAT5A	signal transducer and activator of transcription 5A(STAT5A)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,
STAT5B	signal transducer and activator of transcription 5B(STAT5B)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04062:Chemokine signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,
SLAMF1	signaling lymphocytic activation molecule family member 1(SLAMF1)	Homo sapiens	hsa05162:Measles,
SLC2A2	solute carrier family 2 member 2(SLC2A2)	Homo sapiens	hsa04911:Insulin secretion,hsa04917:Prolactin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04930:Type II diabetes mellitus,hsa04931:Insulin resistance,hsa04950:Maturity onset diabetes of the young,hsa04973:Carbohydrate digestion and absorption,hsa05230:Central carbon metabolism in cancer,
SNX2	sorting nexin 2(SNX2)	Homo sapiens	hsa04144:Endocytosis,
SKAP1	src kinase associated phosphoprotein 1(SKAP1)	Homo sapiens	hsa04015:Rap1 signaling pathway,
SEMA4F	ssemaphorin 4F(SEMA4F)	Homo sapiens	hsa04360:Axon guidance,
STS	steroid sulfatase (microsomal), isozyme S(STS)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,
SOCS1	suppressor of cytokine signaling 1(SOCS1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04930:Type II diabetes mellitus,hsa05145:Toxoplasmosis,hsa05206:MicroRNAs in cancer,
SOCS2	suppressor of cytokine signaling 2(SOCS2)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04930:Type II diabetes mellitus,
SOCS3	suppressor of cytokine signaling 3(SOCS3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa04668:TNF signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04930:Type II diabetes mellitus,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05160:Hepatitis C,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
SOCS4	suppressor of cytokine signaling 4(SOCS4)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04930:Type II diabetes mellitus,
SOCS5	suppressor of cytokine signaling 5(SOCS5)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
SOCS7	suppressor of cytokine signaling 7(SOCS7)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
SYNJ1	synaptojanin 1(SYNJ1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
TELO2	telomere maintenance 2(TELO2)	Homo sapiens	hsa03460:Fanconi anemia pathway,
THEM4	thioesterase superfamily member 4(THEM4)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,
TSLP	thymic stromal lymphopoietin(TSLP)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
TPO	thyroid peroxidase(TPO)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,hsa04918:Thyroid hormone synthesis,hsa05320:Autoimmune thyroid disease,
TRPM7	transient receptor potential cation channel subfamily M member 7(TRPM7)	Homo sapiens	hsa04978:Mineral absorption,
UBE2Z	ubiquitin conjugating enzyme E2 Z(UBE2Z)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
VEGFA	vascular endothelial growth factor A(VEGFA)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04066:HIF-1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04370:VEGF signaling pathway,hsa04510:Focal adhesion,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05211:Renal cell carcinoma,hsa05212:Pancreatic cancer,hsa05219:Bladder cancer,hsa05323:Rheumatoid arthritis,
VEGFB	vascular endothelial growth factor B(VEGFB)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa05200:Pathways in cancer,
VEGFC	vascular endothelial growth factor C(VEGFC)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa05200:Pathways in cancer,
VAV1	vav guanine nucleotide exchange factor 1(VAV1)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04062:Chemokine signaling pathway,hsa04510:Focal adhesion,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,
ZAP70	zeta chain of T cell receptor associated protein kinase 70(ZAP70)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa05340:Primary immunodeficiency,
