ID	Gene Name	Species	KEGG_PATHWAY
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Callithrix jacchus	cjc02010:ABC transporters,cjc04071:Sphingolipid signaling pathway,cjc04977:Vitamin digestion and absorption,cjc05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Sarcophilus harrisii	shr02010:ABC transporters,shr04071:Sphingolipid signaling pathway,shr04977:Vitamin digestion and absorption,shr05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Falco cherrug	fch02010:ABC transporters,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Pongo abelii	pon02010:ABC transporters,pon04071:Sphingolipid signaling pathway,pon04977:Vitamin digestion and absorption,pon05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Ornithorhynchus anatinus	oaa02010:ABC transporters,oaa04071:Sphingolipid signaling pathway,oaa04977:Vitamin digestion and absorption,oaa05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Chelonia mydas	cmy02010:ABC transporters,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Pseudopodoces humilis	phi02010:ABC transporters,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Pan troglodytes	ptr02010:ABC transporters,ptr04071:Sphingolipid signaling pathway,ptr04977:Vitamin digestion and absorption,ptr05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Canis lupus familiaris	cfa02010:ABC transporters,cfa04071:Sphingolipid signaling pathway,cfa04977:Vitamin digestion and absorption,cfa05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Ursus maritimus	umr02010:ABC transporters,umr04071:Sphingolipid signaling pathway,umr04977:Vitamin digestion and absorption,umr05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Lipotes vexillifer	lve02010:ABC transporters,lve04071:Sphingolipid signaling pathway,lve04977:Vitamin digestion and absorption,lve05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Taeniopygia guttata	tgu02010:ABC transporters,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Columba livia	clv02010:ABC transporters,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Ovis aries	oas02010:ABC transporters,oas04071:Sphingolipid signaling pathway,oas04977:Vitamin digestion and absorption,oas05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Myotis brandtii	myb02010:ABC transporters,myb04071:Sphingolipid signaling pathway,myb04977:Vitamin digestion and absorption,myb05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Equus caballus	ecb02010:ABC transporters,ecb04071:Sphingolipid signaling pathway,ecb04977:Vitamin digestion and absorption,ecb05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Homo sapiens	hsa02010:ABC transporters,hsa04071:Sphingolipid signaling pathway,hsa04977:Vitamin digestion and absorption,hsa05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Monodelphis domestica	mdo02010:ABC transporters,mdo04071:Sphingolipid signaling pathway,mdo04977:Vitamin digestion and absorption,mdo05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(ABCC1)	Ailuropoda melanoleuca	aml02010:ABC transporters,aml04071:Sphingolipid signaling pathway,aml04977:Vitamin digestion and absorption,aml05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(Abcc1)	Heterocephalus glaber	hgl02010:ABC transporters,hgl04071:Sphingolipid signaling pathway,hgl04977:Vitamin digestion and absorption,hgl05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(Abcc1)	Cricetulus griseus	cge02010:ABC transporters,cge04071:Sphingolipid signaling pathway,cge04977:Vitamin digestion and absorption,cge05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(Abcc1)	Rattus norvegicus	rno02010:ABC transporters,rno04071:Sphingolipid signaling pathway,rno04977:Vitamin digestion and absorption,rno05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(Abcc1)	Nannospalax galili	ngi02010:ABC transporters,ngi04071:Sphingolipid signaling pathway,ngi04977:Vitamin digestion and absorption,ngi05206:MicroRNAs in cancer,
ABCC1	ATP binding cassette subfamily C member 1(abcc1)	Callorhinchus milii	cmk02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Myotis davidii	myd02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Canis lupus familiaris	cfa02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Alligator mississippiensis	amj02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Alligator sinensis	asn02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Felis catus	fca02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Equus caballus	ecb02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Panthera tigris altaica	ptg02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Tupaia chinensis	tup02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Pongo abelii	pon02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Monodelphis domestica	mdo02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Python bivittatus	pbi02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Oryctolagus cuniculus	ocu02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Meleagris gallopavo	mgp02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Camelus ferus	cfr02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Bos mutus	bom02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Macaca fascicularis	mcf02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Gorilla gorilla	ggo02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Falco peregrinus	fpg02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Latimeria chalumnae	lcm02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Pan troglodytes	ptr02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Pelodiscus sinensis	pss02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Bos taurus	bta02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Nomascus leucogenys	nle02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Chelonia mydas	cmy02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Myotis brandtii	myb02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Macaca mulatta	mcc02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Pan paniscus	pps02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Ficedula albicollis	fab02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Ovis aries	oas02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Falco cherrug	fch02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Sarcophilus harrisii	shr02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Homo sapiens	hsa02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Columba livia	clv02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Taeniopygia guttata	tgu02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Sus scrofa	ssc02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Lipotes vexillifer	lve02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Ursus maritimus	umr02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Capra hircus	chx02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(ABCC9)	Pantholops hodgsonii	phd02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(Abcc9)	Nannospalax galili	ngi02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(Abcc9)	Rattus norvegicus	rno02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(Abcc9)	Cricetulus griseus	cge02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(Abcc9)	Heterocephalus glaber	hgl02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(abcc9)	Anolis carolinensis	acs02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(abcc9)	Takifugu rubripes	tru02010:ABC transporters,
ABCC9	ATP binding cassette subfamily C member 9(abcc9)	Callorhinchus milii	cmk02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Ovis aries	oas02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Capra hircus	chx02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Canis lupus familiaris	cfa02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Pantholops hodgsonii	phd02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Python bivittatus	pbi02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Macaca fascicularis	mcf02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Panthera tigris altaica	ptg02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Bos mutus	bom02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Monodelphis domestica	mdo02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Alligator mississippiensis	amj02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Nomascus leucogenys	nle02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Myotis davidii	myd02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Equus caballus	ecb02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Meleagris gallopavo	mgp02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Gorilla gorilla	ggo02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Camelus ferus	cfr02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Oryctolagus cuniculus	ocu02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Felis catus	fca02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Pelodiscus sinensis	pss02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Pan paniscus	pps02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Sarcophilus harrisii	shr02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Pseudopodoces humilis	phi02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Falco peregrinus	fpg02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Ficedula albicollis	fab02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Ursus maritimus	umr02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Bos taurus	bta02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Falco cherrug	fch02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Pan troglodytes	ptr02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Lipotes vexillifer	lve02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Myotis brandtii	myb02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Homo sapiens	hsa02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Sus scrofa	ssc02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Chelonia mydas	cmy02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Columba livia	clv02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Tupaia chinensis	tup02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Ornithorhynchus anatinus	oaa02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Ailuropoda melanoleuca	aml02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Taeniopygia guttata	tgu02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(ABCG1)	Alligator sinensis	asn02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(Abcg1)	Rattus norvegicus	rno02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(Abcg1)	Nannospalax galili	ngi02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(Abcg1)	Heterocephalus glaber	hgl02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(Abcg1)	Cricetulus griseus	cge02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(abcg1)	Anolis carolinensis	acs02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(abcg1)	Xenopus tropicalis	xtr02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(abcg1)	Callorhinchus milii	cmk02010:ABC transporters,
ABCG1	ATP binding cassette subfamily G member 1(abcg1)	Oryzias latipes	ola02010:ABC transporters,
ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1(ABCC1)	Gallus gallus	gga02010:ABC transporters,
ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1(Abcc1)	Mus musculus	mmu02010:ABC transporters,mmu04071:Sphingolipid signaling pathway,mmu04977:Vitamin digestion and absorption,mmu05206:MicroRNAs in cancer,
ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1(abcc1)	Danio rerio	dre02010:ABC transporters,
ABCC9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9(ABCC9)	Gallus gallus	gga02010:ABC transporters,
ABCC9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9(Abcc9)	Mus musculus	mmu02010:ABC transporters,
ABCC9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9(abcc9)	Danio rerio	dre02010:ABC transporters,
ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1(ABCG1)	Callithrix jacchus	cjc02010:ABC transporters,
ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1(ABCG1)	Gallus gallus	gga02010:ABC transporters,
ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1(Abcg1)	Mus musculus	mmu02010:ABC transporters,
ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1(abcg1)	Danio rerio	dre02010:ABC transporters,
AP2A2	Adaptor protein complex 2 subunit alpha 2(AP2A2)	Guillardia theta CCMP2712	gtt04144:Endocytosis,
CDC20	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits(CDC20)	Scheffersomyces stipitis CBS 6054	pic04111:Cell cycle - yeast,pic04113:Meiosis - yeast,pic04120:Ubiquitin mediated proteolysis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Alligator mississippiensis	amj04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Equus caballus	ecb04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Bos mutus	bom04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Camelus ferus	cfr04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Capra hircus	chx04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Callithrix jacchus	cjc04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Meleagris gallopavo	mgp04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Falco peregrinus	fpg04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Nomascus leucogenys	nle04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Gallus gallus	gga04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Pelodiscus sinensis	pss04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Panthera tigris altaica	ptg04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Pan paniscus	pps04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Felis catus	fca04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Myotis brandtii	myb04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Pseudopodoces humilis	phi04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Ailuropoda melanoleuca	aml04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Tupaia chinensis	tup04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Homo sapiens	hsa04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Canis lupus familiaris	cfa04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Latimeria chalumnae	lcm04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Ficedula albicollis	fab04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Sarcophilus harrisii	shr04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Lipotes vexillifer	lve04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Falco cherrug	fch04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Sus scrofa	ssc04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Ovis aries	oas04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Pantholops hodgsonii	phd04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Chelonia mydas	cmy04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Pan troglodytes	ptr04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Macaca mulatta	mcc04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Columba livia	clv04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Macaca fascicularis	mcf04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Taeniopygia guttata	tgu04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Ursus maritimus	umr04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Alligator sinensis	asn04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Gorilla gorilla	ggo04144:Endocytosis,
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1(AGAP1)	Myotis davidii	myd04144:Endocytosis,
